study,sia_sample_id,sample_year,sample_date,sample_hitch,stream_name,site_id,compartment,resource,taxon_code,length_mm,weight_g,sex,d13C,d15N,CN
Maitland,FSH-0154,2016,8/26/17,H3,Sweetwater,SW02,fish,fish,BNT,374,NA,NA,-23.8973272,8.824013,3.503347063
Maitland,FSH-0155,2017,8/26/17,H3,Sweetwater,SW02,fish,fish,BNT,405,NA,NA,-24.4469848,8.861042,3.30239367
Maitland,FSH-0156,2017,8/26/17,H3,Sweetwater,SW02,fish,fish,BNT,NA,NA,NA,-24.8551864,9.242347,3.647803468
Maitland,FSH-0157,2017,8/25/17,H3,Sweetwater,SW02,fish,fish,WHS,60,2.24,Yoy,-25.3381576,5.989747,3.369658053
Maitland,FSH-0158,2017,8/25/17,H3,Sweetwater,SW02,fish,fish,WHS,60,2.15,Yoy,-25.1401192,6.367049,3.396890024
Maitland,FSH-0159,2016,8/25/17,H3,Sweetwater,SW02,fish,fish,WHS,70,3.4,Yoy,-25.531144,5.798594,3.406927272
Maitland,FSH-0160,2017,8/25/17,H3,Sweetwater,SW02,fish,fish,CKC,159,26.86,Yoy,-24.6581584,7.347833,3.231551452
Maitland,FSH-0161,2017,8/25/17,H3,Sweetwater,SW02,fish,fish,BNT,153,39.93,Yoy,-24.3580696,7.774174,3.29917109
Maitland,FSH-0162,2017,8/26/17,H3,Sweetwater,SW02,fish,fish,CKC,98,8.1,NA,-25.1896288,7.565006,3.875978506
Maitland,FSH-0163,2017,8/26/17,H3,Sweetwater,SW02,fish,fish,CKC,94,8.43,NA,-26.9649016,7.706119,5.42084921
Maitland,FSH-0164,2017,8/26/17,H3,Sweetwater,SW02,fish,fish,LND,101,10.11,NA,-25.9090336,7.116648,4.226281415
Maitland,FSH-0165,2016,8/26/17,H3,Sweetwater,SW02,fish,fish,CKC,95,6.7,NA,-26.0545312,7.631059,4.479672481
Maitland,FSH-0166,2017,8/26/17,H3,Sweetwater,SW02,fish,fish,LND,85,5.06,NA,-24.455068,7.25676,3.623220259
Maitland,FSH-0167,2017,8/26/17,H3,Sweetwater,SW02,fish,fish,LND,57,1.37,NA,-25.8807424,6.69431,4.263051258
Maitland,FSH-0168,2016,8/26/17,H3,Sweetwater,SW02,fish,fish,WHS,57,1.28,NA,-26.0100736,6.682301,4.592113655
Maitland,FSH-0169,2017,8/26/17,H3,Sweetwater,SW02,fish,fish,WHS,60,1.49,NA,-27.309448,6.380059,4.937679602
Maitland,FSH-0170,2017,8/26/17,H3,Sweetwater,SW02,fish,fish,LND,62,1.01,NA,-25.7039224,6.349034,5.107477269
Maitland,FSH-0171,2017,8/26/17,H3,Sweetwater,SW02,fish,fish,LND,70,2.59,NA,-26.2950064,6.476136,5.125886717
Maitland,FSH-0172,2017,8/26/17,H3,Sweetwater,SW02,fish,fish,LND,NA,NA,NA,-25.000684,7.183702,3.275515793
Maitland,FSH-0173,2017,8/26/17,H3,Sweetwater,SW02,fish,fish,WHS,NA,NA,NA,-25.1492128,6.720331,3.251623008
Maitland,FSH-0174,2016,8/26/17,H3,Sweetwater,SW02,fish,fish,CKC,95,7.72,NA,-26.1203552,7.31981,3.382047267
Maitland,FSH-0175,2017,8/26/17,H3,Sweetwater,SW02,fish,fish,LND,101,9.62,NA,-25.9625848,7.020571,3.33390713
Maitland,FSH-0176,2017,8/26/17,H3,Sweetwater,SW02,fish,fish,LND,140,26.59,NA,-26.1353632,7.030579,3.302822539
Maitland,FSH-0302,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,LND,65,2.49,NA,-30.5487904,8.608841,5.391700196
Maitland,FSH-0303,2016,8/22/16,H3,Sweetwater,SW04,fish,fish,LND,76,NA,NA,-31.4659376,8.631859,5.292015885
Maitland,FSH-0303,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,LND,66,2.9,NA,-31.4659376,8.631859,5.292015885
Maitland,FSH-0304,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,SDS,50,0.83,NA,-26.9265064,7.652076,4.241650993
Maitland,FSH-0305,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,SDS,40,1.36,NA,-25.066952,8.184502,3.98283244
Maitland,FSH-0306,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,WHS,59,1.51,NA,-26.5940848,7.121652,3.845109904
Maitland,FSH-0307,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,SDS,40,0.51,NA,-27.597412,7.739146,4.643145958
Maitland,FSH-0308,2016,8/27/17,H3,Sweetwater,SW04,fish,fish,FHM,35,0.31,NA,-26.7193744,7.516968,3.959184548
Maitland,FSH-0309,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,WHS,41,0.85,NA,-26.667844,7.500955,3.917327082
Maitland,FSH-0310,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,WHS,80,4.63,NA,-26.0243376,6.802397,3.958924518
Maitland,FSH-0311,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,WHS,51,1.45,NA,-26.703208,6.290387,3.914030274
Maitland,FSH-0312,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,WHS,38,0.73,NA,-28.0328944,6.602237,3.51023454
Maitland,FSH-0313,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,WHS,53,1.28,NA,-27.203356,7.110643,3.864349974
Maitland,FSH-0314,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,LND,40,0.81,NA,-29.1004432,8.014366,3.506074251
Maitland,FSH-0177,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,WHS,111,13.73,NA,-25.9092854,6.23902,3.219472758
Maitland,FSH-0178,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,WHS,170,52.92,NA,-24.987338,6.93893,3.30277156
Maitland,FSH-0179,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,100,10.56,NA,-24.6914666,7.350054,3.401174258
Maitland,FSH-0180,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,WHS,181,63.57,NA,-25.8042662,6.893917,3.294557449
Maitland,FSH-0181,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,WHS,194,91.74,NA,-25.7810408,6.692857,3.274310284
Maitland,FSH-0182,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,WHS,88,6.55,NA,-27.7067294,6.953935,3.41794587
Maitland,FSH-0183,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,WHS,89,6.85,NA,-26.3677346,5.465088,3.309857377
Maitland,FSH-0184,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,WHS,77,4.68,NA,-26.1173042,5.602129,3.463257808
Maitland,FSH-0185,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,LNS,85,5.98,Yoy,-24.0361064,6.07067,3.164853378
Maitland,FSH-0186,2016,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,87,5.77,Yoy,-25.9789616,7.495097,3.458327325
Maitland,FSH-0187,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,WHS,77,4.33,Yoy,-27.7572194,6.541811,3.320411326
Maitland,FSH-0188,2016,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,100,8.89,Yoy,-26.6625962,7.426076,3.508916587
Maitland,FSH-0189,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,LNS,130,22.08,NA,-25.3801502,5.544512,3.525974403
Maitland,FSH-0190,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,LNS,105,11.66,NA,-23.704892,5.688555,3.269631083
Maitland,FSH-0191,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,LNS,130,22.9,NA,-24.4097324,5.751574,3.937439914
Maitland,FSH-0192,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,LNS,126,20.72,NA,-23.997734,5.8366,3.261278406
Maitland,FSH-0193,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,LNS,125,21.31,NA,-23.4251774,5.56952,3.482094687
Maitland,FSH-0194,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,LNS,60,1.71,NA,-23.4191186,5.8376,3.474723587
Maitland,FSH-0195,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,59,1.68,NA,-26.5262732,7.53811,4.16332804
Maitland,FSH-0196,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,50,1.18,NA,-25.9577558,8.154295,3.850887188
Maitland,FSH-0197,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,SDS,59,1.42,NA,-27.5189066,7.636139,3.969146491
Maitland,FSH-0198,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,WHS,45,0.78,NA,-24.8015348,6.763878,3.755106185
Maitland,FSH-0200,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,BNT,115,6.25,NA,-25.6315904,8.77148,3.501627069
Maitland,FSH-0201,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,90,6.5,NA,-25.825472,8.300339,3.493967938
Maitland,FSH-0202,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,88,7.18,NA,-26.2132352,8.636439,3.701597961
Maitland,FSH-0203,2016,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,BNT,240,NA,NA,-25.4558852,8.663448,3.52787551
Maitland,FSH-0204,2016,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,85,6.11,NA,-25.6295708,7.982243,3.728999732
Maitland,FSH-0205,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,70,3.05,NA,-25.0873082,7.912222,3.455097127
Maitland,FSH-0206,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,LND,60,2.01,NA,-28.5842456,6.706861,4.889257708
Maitland,FSH-0207,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,50,1.17,NA,-25.0358084,7.588125,3.342277788
Maitland,FSH-0208,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,50,1.01,NA,-25.3569248,7.574121,3.470478366
Maitland,FSH-0209,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,44,0.78,NA,-25.3781306,7.073971,3.414455405
Maitland,FSH-0210,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,41,0.78,NA,-25.5952376,7.073971,3.659217734
Maitland,FSH-0211,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,45,0.96,NA,-24.8227406,7.717164,3.538216166
Maitland,FSH-0212,2017,8/7/17,H3,Sweetwater,SW03-TNC,fish,fish,SDS,102,8.58,NA,-25.8416288,7.60413,3.546416488
Maitland,FSH-0213,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,79,3.23,NA,-25.7881094,7.465088,3.46933465
Maitland,FSH-0214,2017,8/26/17,H3,Sweetwater,SW03-TNC,fish,fish,BNT,515,NA,NA,-23.3938736,9.821795,3.330587949
Maitland,FSH-0215,2017,8/7/17,H3,Sweetwater,SW03-TNC,fish,fish,SDS,76,4.4,NA,-27.2048588,7.753175,3.912194114
Maitland,FSH-0217,2017,8/7/17,H3,Sweetwater,SW03-TNC,fish,fish,LND,58,1.91,NA,-26.8918208,7.110982,3.937325308
Maitland,FSH-0218,2017,8/7/17,H3,Sweetwater,SW03-TNC,fish,fish,LND,60,2.11,NA,-27.678455,6.588825,5.51392389
Maitland,FSH-0219,2017,8/7/17,H3,Sweetwater,SW03-TNC,fish,fish,SDS,110,13.97,NA,-28.077326,7.755175,4.776249239
Maitland,FSH-0220,2017,8/7/17,H3,Sweetwater,SW03-TNC,fish,fish,SDS,81,5.61,NA,-27.9591794,7.600129,4.39424899
Maitland,FSH-0221,2017,8/7/17,H3,Sweetwater,SW03-TNC,fish,fish,LNS,77,4.21,NA,-23.8351562,5.339451,3.49651791
Maitland,FSH-0222,2017,8/7/17,H3,Sweetwater,SW03-TNC,fish,fish,LND,70,3.54,NA,-27.4340834,6.881913,4.137374983
Maitland,FSH-0223,2017,8/7/17,H3,Sweetwater,SW03-TNC,fish,fish,LND,52,1.39,NA,-25.8184034,6.839901,3.910678731
Maitland,FSH-0224,2017,8/7/17,H3,Sweetwater,SW03-TNC,fish,fish,LND,53,1.47,NA,-28.8185192,7.176001,6.001509655
Maitland,FSH-0225,2017,8/7/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,60,2.05,NA,-26.8645562,7.399068,4.227508094
Maitland,FSH-0226,2016,8/7/17,H3,Sweetwater,SW03-TNC,fish,fish,CKC,99,2.01,NA,-27.0554084,7.33705,4.635695907
Maitland,FSH-0227,2017,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,BNT,189,53.94,NA,-26.3384504,8.773481,3.403680944
Maitland,FSH-0228,2017,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,BNT,190,NA,NA,-27.6118082,8.589425,3.710004527
Maitland,FSH-0230,2017,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,SDS,58,1.68,NA,-27.0833848,7.463088,3.427914981
Maitland,FSH-0231,2017,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,BNT,130,NA,NA,-28.1106494,8.631438,4.456502409
Maitland,FSH-0232,2017,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,BNT,193,NA,NA,-26.5939298,9.30464,3.834386101
Maitland,FSH-0233,2016,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,BNT,321,NA,NA,-25.7224724,8.528407,3.404461426
Maitland,FSH-0234,2017,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,BNT,275,264.41,NA,-27.1271042,8.508401,3.311821618
Maitland,FSH-0235,2016,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,BNT,206,NA,NA,-25.9930988,8.853505,3.503349194
Maitland,FSH-0236,2017,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,CKC,140,NA,NA,-25.7557958,8.57042,3.27846459
Maitland,FSH-0315,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,LND,80,4.91,NA,-27.3260348,8.753475,3.314624587
Maitland,FSH-0317,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,WHS,114,21.58,NA,-26.5151654,6.70416,3.339794292
Maitland,FSH-0318,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,SDS,29,0.22,NA,-26.4394304,8.213313,3.319954057
Maitland,FSH-0237,2017,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,BNT,317,320.17,NA,-23.6640331,9.350314,3.213585277
Maitland,FSH-0238,2017,7/13/17,H3,Sweetwater,SW03-GR,fish,fish,BNT,435,NA,NA,-25.9754077,9.221391,3.384426637
Maitland,FSH-0239,2017,7/13/17,H3,Sweetwater,SW03-GR,fish,fish,BNT,401,NA,NA,-25.7013996,9.295347,3.42375318
Maitland,FSH-0240,2016,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,BNT,197,NA,NA,-25.7620656,9.216394,3.369387579
Maitland,FSH-0241,2017,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,BNT,304,NA,NA,-26.301993,9.194407,3.300149916
Maitland,FSH-0242,2017,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,RBT,285,294.12,NA,-27.1472726,8.774659,3.763623923
Maitland,FSH-0243,2016,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,WHS,275,277.2,NA,-26.8024875,7.511418,3.273627276
Maitland,FSH-0244,2017,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,WHS,160,43.23,NA,-27.2180275,5.496427,3.364490628
Maitland,FSH-0245,2016,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,BNT,510,NA,NA,-23.400136,10.050094,3.272854658
Maitland,FSH-0246,2017,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,BNT,399,NA,NA,-23.7166103,9.114455,3.228433527
Maitland,FSH-0247,2017,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,RBT,252,207.69,NA,-27.6659669,8.514815,3.760899382
Maitland,FSH-0248,2017,7/13/16,H3,Sweetwater,SW03-GR,fish,fish,RBT,145,227.32,NA,-27.9106531,8.560788,3.912992751
Maitland,FSH-0250,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,RBT,325,NA,NA,-25.5932119,10.537601,3.345008443
Maitland,FSH-0252,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,IOD,40,0.44,NA,-27.319248,8.15863,3.61926434
Maitland,FSH-0253,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,CKC,78,1.48,NA,-27.8166208,10.404881,4.861588193
Maitland,FSH-0254,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,IOD,54,1.36,NA,-27.1098619,9.549194,3.582705794
Maitland,FSH-0255,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,SDS,43,0.61,NA,-25.2059606,8.026109,3.846611519
Maitland,FSH-0256,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,CKC,80,1.33,NA,-26.06944,8.60836,3.946465
Maitland,FSH-0257,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,CKC,105,11.53,NA,-27.0997509,10.459248,3.395737198
Maitland,FSH-0258,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,CKC,98,9.7,NA,-26.5820677,10.02351,3.305387417
Maitland,FSH-0259,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,CKC,160,49.82,NA,-25.9642856,8.802643,3.35118991
Maitland,FSH-0260,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,CKC,136,27.9,NA,-26.746877,9.059488,3.408036653
Maitland,FSH-0261,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,CKC,150,40.71,NA,-26.5527458,9.185413,3.289334589
Maitland,FSH-0262,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,CKC,77,1.36,NA,-26.5962231,9.468843,3.632052424
Maitland,FSH-0263,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,CRP,55,2.4,NA,-28.2989155,7.527408,3.54633518
Maitland,FSH-0264,2016,8/27/17,H3,Sweetwater,SW04,fish,fish,JDT,90,7.82,NA,-26.5618457,9.134443,3.329775003
Maitland,FSH-0265,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,CKC,112,22.08,NA,-27.2595047,9.648135,3.306777682
Maitland,FSH-0266,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,FHM,53,1.14,NA,-26.5487014,8.758669,3.321455879
Maitland,FSH-0267,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,CRP,64,3.15,NA,-27.7559548,7.177618,3.471032365
Maitland,FSH-0271,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,CKC,140,4.63,NA,-26.8773089,9.909978,4.217136275
Maitland,FSH-0273,2016,8/27/17,H3,Sweetwater,SW04,fish,fish,FHM,50,1.09,NA,-27.2716379,7.998126,3.825911395
Maitland,FSH-0274,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,SDS,58,1.71,NA,-25.4910908,7.854212,3.909177826
Maitland,FSH-0275,2016,8/27/17,H3,Sweetwater,SW04,fish,fish,WHS,60,2.11,NA,-27.6578781,7.178618,3.62804239
Maitland,FSH-0276,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,FHM,45,0.28,NA,-26.4526469,8.719692,3.564042793
Maitland,FSH-0277,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,FHM,51,1.37,NA,-27.1553614,8.630146,3.333649771
Maitland,FSH-0278,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,JDT,59,1.89,NA,-29.2897935,9.680116,5.445083488
Maitland,FSH-0279,2016,8/27/17,H3,Sweetwater,SW04,fish,fish,FHM,49,0.96,NA,-26.8196762,8.145037,3.416016892
Maitland,FSH-0280,2016,8/27/17,H3,Sweetwater,SW04,fish,fish,JDT,60,1.87,NA,-28.0289518,9.22339,4.58032107
Maitland,FSH-0281,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,SDS,49,1.08,NA,-26.9470748,7.602363,4.654951756
Maitland,FSH-0282,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,FHM,58,1.82,NA,-26.3212039,8.844617,3.774999992
Maitland,FSH-0283,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,SDS,54,1.67,NA,-26.554768,7.85821,4.786527143
Maitland,FSH-0284,2016,8/27/17,H3,Sweetwater,SW04,fish,fish,SDS,60,1.81,NA,-25.9713633,8.102063,3.744105278
Maitland,FSH-0285,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,JDT,37,0.53,NA,-27.2190607,8.918573,3.559839531
Maitland,FSH-0286,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,CRP,50,1.98,NA,-28.8904753,7.156631,3.818221641
Maitland,FSH-0287,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,JDT,40,0.45,NA,-29.3787703,9.404281,5.168460283
Maitland,FSH-0288,2016,8/27/17,H3,Sweetwater,SW04,fish,fish,LND,41,0.49,NA,-28.3191596,8.981535,3.72804878
Maitland,FSH-0289,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,JDT,41,0.43,NA,-26.6902554,8.117054,3.47858681
Maitland,FSH-0290,2016,8/27/17,H3,Sweetwater,SW04,fish,fish,JDT,41,0.26,NA,-26.6427337,8.699704,3.676033909
Maitland,FSH-0291,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,JDT,52,1.11,NA,-27.8297651,9.082475,4.09824993
Maitland,FSH-0292,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,JDT,58,1.81,NA,-28.5941567,8.58977,4.492326929
Maitland,FSH-0293,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,JDT,59,1.55,NA,-28.6861668,8.713696,4.714045046
Maitland,FSH-0294,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,JDT,46,0.91,NA,-28.0198519,8.094068,4.195354575
Maitland,FSH-0295,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,LND,75,3.21,NA,-29.0845402,8.508219,4.285368813
Maitland,FSH-0296,2016,8/27/17,H3,Sweetwater,SW04,fish,fish,JDT,75,4.24,NA,-28.6497672,8.89059,4.365935661
Maitland,FSH-0297,2016,8/27/17,H3,Sweetwater,SW04,fish,fish,WHS,40,0.73,NA,-27.470306,6.222591,4.508714628
Maitland,FSH-0298,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,SDS,30,0.3,NA,-28.0936622,8.864605,4.083680039
Maitland,FSH-0299,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,CRP,48,1.42,NA,-29.9510529,7.47384,4.129703048
Maitland,FSH-0300,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,LND,70,4.1,NA,-30.3130267,8.646736,5.355569249
Maitland,FSH-0301,2017,8/27/17,H3,Sweetwater,SW04,fish,fish,LND,57,2.1,NA,-31.9803306,8.375899,6.804092822
Maitland,2016_F600,2016,10/8/15,H3,Laramie,LR02,fish,fish,BNT,355,NA,unk,-26.1,10.8,3.2
Maitland,2016_F601,2016,10/8/15,H3,Laramie,LR02,fish,fish,BNT,415,NA,unk,-25.7,11.6,3.1
Maitland,2016_F602,2016,10/8/15,H3,Laramie,LR02,fish,fish,BNT,301,NA,unk,-26.5,9.7,3.4
Maitland,2016_F603,2016,10/8/15,H3,Laramie,LR02,fish,fish,BNT,394,NA,unk,-25.9,11,3.6
Maitland,2015_F089,2016,10/8/15,H3,Laramie,LR02,fish,fish,WHS,81,NA,unk,-27.3,6.55,3.1
Maitland,FH2000,2016,9/1/16,H3,Laramie,LR03,fish,fish,BNT,315,NA,NA,-26.41,10.7,3.65
Maitland,FH2001,2016,9/1/16,H3,Laramie,LR03,fish,fish,BNT,215,NA,,-25.97,10.8,3.44
Maitland,FH2002,2016,9/1/16,H3,Laramie,LR03,fish,fish,BNT,111,NA,,-26.11,10.6,3.92
Maitland,FH2003,2016,9/1/16,H3,Laramie,LR03,fish,fish,BNT,118,NA,,-26.45,9.4,3.12
Maitland,FH2004,2016,9/1/16,H3,Laramie,LR03,fish,fish,BNT,108,NA,,-25.45,9.9,3.51
Maitland,FH2005,2016,9/1/16,H3,Laramie,LR03,fish,fish,BNT,88,NA,,-26.47,8.6,3.29
Maitland,FH2006,2017,9/1/16,H3,Laramie,LR03,fish,fish,BNT,120,NA,,-27.231933,9.623546,3.78
Maitland,FH2007,2017,9/1/16,H3,Laramie,LR03,fish,fish,BNT,72,NA,,-27.26635,7.035466,3.69
Maitland,FH2008,2016,9/1/16,H3,Laramie,LR03,fish,fish,BNT,79,NA,,-26.49,8.3,3.58
Maitland,FH2009,2016,9/1/16,H3,Laramie,LR03,fish,fish,BNT,81,NA,,-26.79,8.1,3.46
Maitland,FH2010,2016,9/1/16,H3,Laramie,LR03,fish,fish,CSH,NA,NA,,-25.95,8.23,3.82
Maitland,FH2011,2017,9/1/16,H3,Laramie,LR03,fish,fish,LNS,NA,NA,,-26.09,8.19,3.74
Maitland,FH2012,2016,9/1/16,H3,Laramie,LR03,fish,fish,LNS,NA,NA,,-26.32,8.02,3.79
Maitland,FH2013,2017,9/1/16,H3,Laramie,LR03,fish,fish,LNS,NA,NA,,-26.47,7.38,3.5
Maitland,FH2014,2016,9/1/16,H3,Laramie,LR03,fish,fish,LNS,NA,NA,,-26.73,7.3,3.58
Maitland,FH2015,2016,9/1/16,H3,Laramie,LR03,fish,fish,LNS,NA,NA,,-28.2,7.74,3.02
Maitland,FH2031,2016,9/1/16,H3,Laramie,LR03,fish,fish,LNS,NA,NA,,-28.94,8.12,3.14
Maitland,FH2032,2017,9/1/16,H3,Laramie,LR03,fish,fish,LNS,NA,NA,,-26.21,7.56,3.18
Maitland,FH2033,2016,9/1/16,H3,Laramie,LR03,fish,fish,LNS,NA,NA,,-25.64,7.69,3.62
Maitland,FH2034,2016,9/1/16,H3,Laramie,LR03,fish,fish,LNS,NA,NA,,-25.13,7.5,3.71
Maitland,FH2035,2016,9/1/16,H3,Laramie,LR03,fish,fish,LNS,NA,NA,,-25.89,7.31,3.55
Maitland,FH2016,2016,9/1/16,H3,Laramie,LR03,fish,fish,LNS,NA,NA,,-27.06,7.49,3.19
Maitland,FH2017,2016,9/1/16,H3,Laramie,LR03,fish,fish,WHS,NA,NA,,-26.73,7.02,3.89
Maitland,FH2018,2016,9/1/16,H3,Laramie,LR03,fish,fish,WHS,NA,NA,,-26.7,7.37,3.27
Maitland,FH2019,2016,9/1/16,H3,Laramie,LR03,fish,fish,WHS,NA,NA,,-26.89,7.74,3.4
Maitland,FH2020,2016,9/1/16,H3,Laramie,LR03,fish,fish,WHS,NA,NA,,-26.99,6.89,3.15
Maitland,FH2021,2016,9/1/16,H3,Laramie,LR03,fish,fish,WHS,NA,NA,,-26.17,7.94,3.31
Maitland,FH2022,2016,9/1/16,H3,Laramie,LR03,fish,fish,WHS,NA,NA,,-26.67,7.67,3.71
Maitland,FH2023,2016,9/1/16,H3,Laramie,LR03,fish,fish,WHS,NA,NA,,-26.12,7.05,3.77
Maitland,FH2024,2016,9/1/16,H3,Laramie,LR03,fish,fish,CSH,NA,NA,,-25.23,8.21,3.83
Maitland,FH2025,2016,9/1/16,H3,Laramie,LR03,fish,fish,CSH,NA,NA,,-25.34,8.54,3.14
Maitland,FH2026,2016,9/1/16,H3,Laramie,LR03,fish,fish,CSH,NA,NA,,-25.51,8.78,3.39
Maitland,FH2027,2016,9/1/16,H3,Laramie,LR02,fish,fish,LND,58,0.99,unk,-28.233728,7.37,3.12
Maitland,FH2028,2016,9/1/16,H3,Laramie,LR02,fish,fish,LND,69,2.84,male,-27.0029473,7.54,3.22
Maitland,FH2029,2016,9/1/16,H3,Laramie,LR02,fish,fish,LND,68,3.58,female,-26.8,7.63,3.42
